Lab,Tester_Id,Exp,PVS,Scene,Camera,OS,Timestamp,Camera_w_ver,Orientation
agh,262,vime1,vime1_clocktower_camA-ver2.jpg,clocktower,Avime1,4,2017-12-04 15:18:35,Avime1ver2,hor
agh,268,vime1,vime1_cathedral_camI-ver2.jpg,cathedral,Ivime1,5,2017-12-04 15:18:36,Ivime1ver2,hor
agh,271,vime1,vime1_clocktower_camH.jpg,clocktower,Hvime1,4,2017-12-04 15:18:36,Hvime1ver1,hor
agh,272,vime1,vime1_clocktower_camJ-ver1.jpg,clocktower,Jvime1,3,2017-12-04 15:18:36,Jvime1ver1,hor
agh,274,vime1,vime1_clocktower_camC-ver1.jpg,clocktower,Cvime1,2,2017-12-04 15:18:36,Cvime1ver1,hor
agh,276,vime1,vime1_clocktower_camJ-ver2.jpg,clocktower,Jvime1,1,2017-12-04 15:18:37,Jvime1ver2,hor
agh,280,vime1,vime1_riverview_camB.jpg,riverview,Bvime1,4,2017-12-04 15:18:38,Bvime1ver1,hor
agh,275,vime1,vime1_statue_camA-ver1.jpg,statue,Avime1,3,2017-12-04 15:18:38,Avime1ver1,ver
agh,266,vime1,vime1_clocktower_camK-ver2.jpg,clocktower,Kvime1,3,2017-12-04 15:18:38,Kvime1ver2,hor
agh,278,vime1,vime1_statue_camH-ver1.jpg,statue,Hvime1,3,2017-12-04 15:18:38,Hvime1ver1,ver
agh,265,vime1,vime1_blackwhite_camC.jpg,blackwhite,Cvime1,3,2017-12-04 15:18:38,Cvime1ver1,hor
agh,262,vime1,vime1_clocktower_camA-ver1.jpg,clocktower,Avime1,2,2017-12-04 15:18:40,Avime1ver1,hor
agh,270,vime1,vime1_riverview_camJ.jpg,riverview,Jvime1,3,2017-12-04 15:18:40,Jvime1ver1,hor
agh,280,vime1,vime1_statue_camH-ver1.jpg,statue,Hvime1,3,2017-12-04 15:18:40,Hvime1ver1,ver
agh,275,vime1,vime1_alley_camC-ver1.jpg,alley,Cvime1,1,2017-12-04 15:18:41,Cvime1ver1,ver
agh,267,vime1,vime1_riverview_camB.jpg,riverview,Bvime1,4,2017-12-04 15:18:41,Bvime1ver1,hor
agh,276,vime1,vime1_alley_camE.jpg,alley,Evime1,1,2017-12-04 15:18:41,Evime1ver1,ver
agh,274,vime1,vime1_clocktower_camE-ver2.jpg,clocktower,Evime1,4,2017-12-04 15:18:41,Evime1ver2,ver
agh,264,vime1,vime1_alley_camI.jpg,alley,Ivime1,3,2017-12-04 15:18:42,Ivime1ver1,ver
agh,265,vime1,vime1_blackwhite_camF.jpg,blackwhite,Fvime1,4,2017-12-04 15:18:42,Fvime1ver1,hor
agh,275,vime1,vime1_clocktower_camK-ver2.jpg,clocktower,Kvime1,1,2017-12-04 15:18:43,Kvime1ver2,hor
agh,280,vime1,vime1_alley_camB.jpg,alley,Bvime1,3,2017-12-04 15:18:43,Bvime1ver1,ver
agh,276,vime1,vime1_cathedral_camK-ver1.jpg,cathedral,Kvime1,1,2017-12-04 15:18:43,Kvime1ver1,hor
agh,266,vime1,vime1_statue_camC-ver1.jpg,statue,Cvime1,4,2017-12-04 15:18:43,Cvime1ver1,ver
agh,279,vime1,vime1_cathedral_camF.jpg,cathedral,Fvime1,3,2017-12-04 15:18:43,Fvime1ver1,ver
agh,262,vime1,vime1_cathedral_camD-ver2.jpg,cathedral,Dvime1,3,2017-12-04 15:18:44,Dvime1ver2,ver
agh,268,vime1,vime1_clocktower_camC-ver3.jpg,clocktower,Cvime1,4,2017-12-04 15:18:44,Cvime1ver3,hor
agh,269,vime1,vime1_cathedral_camI-ver1.jpg,cathedral,Ivime1,4,2017-12-04 15:18:44,Ivime1ver1,ver
agh,278,vime1,vime1_clocktower_camI-ver1.jpg,clocktower,Ivime1,2,2017-12-04 15:18:45,Ivime1ver1,hor
agh,274,vime1,vime1_clocktower_camJ-ver1.jpg,clocktower,Jvime1,3,2017-12-04 15:18:45,Jvime1ver1,hor
agh,265,vime1,vime1_riverview_camA-ver1.jpg,riverview,Avime1,3,2017-12-04 15:18:45,Avime1ver1,hor
agh,275,vime1,vime1_cathedral_camA-ver2.jpg,cathedral,Avime1,3,2017-12-04 15:18:46,Avime1ver2,ver
agh,276,vime1,vime1_clocktower_camE-ver2.jpg,clocktower,Evime1,2,2017-12-04 15:18:46,Evime1ver2,ver
agh,280,vime1,vime1_construction_camA-ver2.jpg,construction,Avime1,2,2017-12-04 15:18:47,Avime1ver2,hor
agh,266,vime1,vime1_riverview_camB.jpg,riverview,Bvime1,4,2017-12-04 15:18:47,Bvime1ver1,hor
agh,270,vime1,vime1_alley_camH.jpg,alley,Hvime1,3,2017-12-04 15:18:47,Hvime1ver1,ver
agh,267,vime1,vime1_cathedral_camB.jpg,cathedral,Bvime1,4,2017-12-04 15:18:47,Bvime1ver1,ver
agh,276,vime1,vime1_construction_camC.jpg,construction,Cvime1,3,2017-12-04 15:18:48,Cvime1ver1,hor
agh,271,vime1,vime1_blackwhite_camC.jpg,blackwhite,Cvime1,3,2017-12-04 15:18:49,Cvime1ver1,hor
agh,262,vime1,vime1_construction_camC.jpg,construction,Cvime1,2,2017-12-04 15:18:49,Cvime1ver1,hor
agh,264,vime1,vime1_riverview_camB.jpg,riverview,Bvime1,3,2017-12-04 15:18:49,Bvime1ver1,hor
agh,275,vime1,vime1_clocktower_camE-ver1.jpg,clocktower,Evime1,5,2017-12-04 15:18:49,Evime1ver1,hor
agh,265,vime1,vime1_blackwhite_camB.jpg,blackwhite,Bvime1,4,2017-12-04 15:18:49,Bvime1ver1,hor
agh,269,vime1,vime1_riverview_camB.jpg,riverview,Bvime1,3,2017-12-04 15:18:49,Bvime1ver1,hor
agh,278,vime1,vime1_statue_camB.jpg,statue,Bvime1,2,2017-12-04 15:18:50,Bvime1ver1,ver
agh,279,vime1,vime1_clocktower_camC-ver3.jpg,clocktower,Cvime1,4,2017-12-04 15:18:51,Cvime1ver3,hor
agh,274,vime1,vime1_blackwhite_camF.jpg,blackwhite,Fvime1,5,2017-12-04 15:18:51,Fvime1ver1,hor
agh,275,vime1,vime1_statue_camD.jpg,statue,Dvime1,3,2017-12-04 15:18:51,Dvime1ver1,ver
agh,276,vime1,vime1_clocktower_camF-ver1.jpg,clocktower,Fvime1,2,2017-12-04 15:18:51,Fvime1ver1,hor
agh,262,vime1,vime1_clocktower_camJ-ver2.jpg,clocktower,Jvime1,2,2017-12-04 15:18:51,Jvime1ver2,hor
agh,280,vime1,vime1_cathedral_camA-ver3.jpg,cathedral,Avime1,3,2017-12-04 15:18:52,Avime1ver3,ver
agh,270,vime1,vime1_cathedral_camD-ver2.jpg,cathedral,Dvime1,3,2017-12-04 15:18:52,Dvime1ver2,ver
agh,267,vime1,vime1_blackwhite_camA-ver1.jpg,blackwhite,Avime1,5,2017-12-04 15:18:53,Avime1ver1,hor
agh,271,vime1,vime1_cathedral_camG.jpg,cathedral,Gvime1,3,2017-12-04 15:18:53,Gvime1ver1,ver
agh,266,vime1,vime1_clocktower_camD-ver3.jpg,clocktower,Dvime1,4,2017-12-04 15:18:54,Dvime1ver3,ver
agh,262,vime1,vime1_cathedral_camC-ver2.jpg,cathedral,Cvime1,2,2017-12-04 15:18:54,Cvime1ver2,ver
agh,276,vime1,vime1_alley_camJ.jpg,alley,Jvime1,1,2017-12-04 15:18:54,Jvime1ver1,ver
agh,269,vime1,vime1_clocktower_camF-ver1.jpg,clocktower,Fvime1,3,2017-12-04 15:18:54,Fvime1ver1,hor
agh,274,vime1,vime1_alley_camK.jpg,alley,Kvime1,1,2017-12-04 15:18:54,Kvime1ver1,ver
agh,268,vime1,vime1_construction_camC.jpg,construction,Cvime1,4,2017-12-04 15:18:55,Cvime1ver1,hor
agh,275,vime1,vime1_cathedral_camI-ver1.jpg,cathedral,Ivime1,2,2017-12-04 15:18:55,Ivime1ver1,ver
agh,265,vime1,vime1_cathedral_camA-ver1.jpg,cathedral,Avime1,4,2017-12-04 15:18:56,Avime1ver1,ver
agh,267,vime1,vime1_clocktower_camK-ver1.jpg,clocktower,Kvime1,2,2017-12-04 15:18:56,Kvime1ver1,hor
agh,270,vime1,vime1_construction_camA-ver3.jpg,construction,Avime1,2,2017-12-04 15:18:58,Avime1ver3,hor
agh,264,vime1,vime1_cathedral_camK-ver4.jpg,cathedral,Kvime1,1,2017-12-04 15:18:58,Kvime1ver1,hor
agh,266,vime1,vime1_cathedral_camA-ver3.jpg,cathedral,Avime1,4,2017-12-04 15:18:58,Avime1ver3,ver
agh,271,vime1,vime1_cathedral_camB.jpg,cathedral,Bvime1,3,2017-12-04 15:18:58,Bvime1ver1,ver
agh,275,vime1,vime1_clocktower_camB-ver1.jpg,clocktower,Bvime1,3,2017-12-04 15:18:59,Bvime1ver1,hor
agh,267,vime1,vime1_riverview_camK-ver2.jpg,riverview,Kvime1,1,2017-12-04 15:18:59,Kvime1ver2,hor
agh,274,vime1,vime1_statue_camB.jpg,statue,Bvime1,4,2017-12-04 15:19:00,Bvime1ver1,ver
agh,270,vime1,vime1_riverview_camC-ver1.jpg,riverview,Cvime1,4,2017-12-04 15:19:01,Cvime1ver1,hor
agh,269,vime1,vime1_construction_camH.jpg,construction,Hvime1,4,2017-12-04 15:19:01,Hvime1ver1,hor
agh,275,vime1,vime1_statue_camB.jpg,statue,Bvime1,2,2017-12-04 15:19:01,Bvime1ver1,ver
agh,265,vime1,vime1_clocktower_camD-ver2.jpg,clocktower,Dvime1,3,2017-12-04 15:19:02,Dvime1ver2,hor
agh,264,vime1,vime1_alley_camA-ver1.jpg,alley,Avime1,4,2017-12-04 15:19:03,Avime1ver1,ver
agh,274,vime1,vime1_blackwhite_camA-ver2.jpg,blackwhite,Avime1,3,2017-12-04 15:19:03,Avime1ver2,hor
agh,267,vime1,vime1_clocktower_camE-ver2.jpg,clocktower,Evime1,4,2017-12-04 15:19:04,Evime1ver2,ver
agh,271,vime1,vime1_statue_camA-ver1.jpg,statue,Avime1,3,2017-12-04 15:19:04,Avime1ver1,ver
agh,278,vime1,vime1_statue_camA-ver1.jpg,statue,Avime1,3,2017-12-04 15:19:04,Avime1ver1,ver
agh,265,vime1,vime1_clocktower_camJ-ver2.jpg,clocktower,Jvime1,2,2017-12-04 15:19:05,Jvime1ver2,hor
agh,279,vime1,vime1_riverview_camA-ver2.jpg,riverview,Avime1,3,2017-12-04 15:19:05,Avime1ver2,hor
agh,272,vime1,vime1_alley_camI.jpg,alley,Ivime1,4,2017-12-04 15:19:07,Ivime1ver1,ver
agh,278,vime1,vime1_clocktower_camG-ver2.jpg,clocktower,Gvime1,2,2017-12-04 15:19:07,Gvime1ver2,ver
agh,275,vime1,vime1_riverview_camC-ver1.jpg,riverview,Cvime1,3,2017-12-04 15:19:07,Cvime1ver1,hor
agh,274,vime1,vime1_blackwhite_camA-ver3.jpg,blackwhite,Avime1,3,2017-12-04 15:19:08,Avime1ver3,hor
agh,271,vime1,vime1_statue_camC-ver2.jpg,statue,Cvime1,1,2017-12-04 15:19:08,Cvime1ver2,ver
agh,270,vime1,vime1_clocktower_camG-ver1.jpg,clocktower,Gvime1,4,2017-12-04 15:19:08,Gvime1ver1,hor
agh,265,vime1,vime1_alley_camA-ver2.jpg,alley,Avime1,2,2017-12-04 15:19:08,Avime1ver2,ver
agh,267,vime1,vime1_cathedral_camC-ver1.jpg,cathedral,Cvime1,3,2017-12-04 15:19:08,Cvime1ver1,ver
agh,269,vime1,vime1_statue_camD.jpg,statue,Dvime1,2,2017-12-04 15:19:08,Dvime1ver1,ver
agh,264,vime1,vime1_construction_camI.jpg,construction,Ivime1,4,2017-12-04 15:19:08,Ivime1ver1,ver
agh,278,vime1,vime1_clocktower_camH.jpg,clocktower,Hvime1,2,2017-12-04 15:19:10,Hvime1ver1,hor
agh,274,vime1,vime1_riverview_camC-ver1.jpg,riverview,Cvime1,2,2017-12-04 15:19:11,Cvime1ver1,hor
agh,275,vime1,vime1_cathedral_camK-ver2.jpg,cathedral,Kvime1,1,2017-12-04 15:19:11,Kvime1ver2,hor
agh,268,vime1,vime1_clocktower_camF-ver2.jpg,clocktower,Fvime1,3,2017-12-04 15:19:12,Fvime1ver2,hor
agh,267,vime1,vime1_blackwhite_camC.jpg,blackwhite,Cvime1,4,2017-12-04 15:19:12,Cvime1ver1,hor
agh,265,vime1,vime1_statue_camA-ver2.jpg,statue,Avime1,3,2017-12-04 15:19:12,Avime1ver2,ver
agh,272,vime1,vime1_clocktower_camH-ver2.jpg,clocktower,Hvime1,4,2017-12-04 15:19:13,Hvime1ver2,hor
agh,276,vime1,vime1_clocktower_camG-ver1.jpg,clocktower,Gvime1,1,2017-12-04 15:19:14,Gvime1ver1,hor
agh,269,vime1,vime1_construction_camF.jpg,construction,Fvime1,5,2017-12-04 15:19:15,Fvime1ver1,hor
agh,274,vime1,vime1_construction_camA-ver3.jpg,construction,Avime1,2,2017-12-04 15:19:15,Avime1ver3,hor
agh,265,vime1,vime1_cathedral_camK-ver4.jpg,cathedral,Kvime1,1,2017-12-04 15:19:15,Kvime1ver1,hor
agh,275,vime1,vime1_clocktower_camB-ver2.jpg,clocktower,Bvime1,3,2017-12-04 15:19:15,Bvime1ver2,hor
agh,276,vime1,vime1_cathedral_camD-ver1.jpg,cathedral,Dvime1,1,2017-12-04 15:19:16,Dvime1ver1,ver
agh,271,vime1,vime1_cathedral_camD-ver2.jpg,cathedral,Dvime1,1,2017-12-04 15:19:17,Dvime1ver2,ver
agh,264,vime1,vime1_cathedral_camB.jpg,cathedral,Bvime1,3,2017-12-04 15:19:17,Bvime1ver1,ver
agh,276,vime1,vime1_cathedral_camK-ver2.jpg,cathedral,Kvime1,2,2017-12-04 15:19:18,Kvime1ver2,hor
agh,267,vime1,vime1_blackwhite_camI-ver1.jpg,blackwhite,Ivime1,4,2017-12-04 15:19:18,Ivime1ver1,hor
agh,270,vime1,vime1_statue_camC-ver2.jpg,statue,Cvime1,2,2017-12-04 15:19:18,Cvime1ver2,ver
agh,274,vime1,vime1_clocktower_camK-ver1.jpg,clocktower,Kvime1,2,2017-12-04 15:19:19,Kvime1ver1,hor
agh,265,vime1,vime1_blackwhite_camD.jpg,blackwhite,Dvime1,4,2017-12-04 15:19:20,Dvime1ver1,hor
agh,276,vime1,vime1_alley_camK.jpg,alley,Kvime1,1,2017-12-04 15:19:20,Kvime1ver1,ver
agh,267,vime1,vime1_riverview_camC-ver2.jpg,riverview,Cvime1,3,2017-12-04 15:19:22,Cvime1ver2,hor
agh,274,vime1,vime1_statue_camC-ver1.jpg,statue,Cvime1,3,2017-12-04 15:19:22,Cvime1ver1,ver
agh,276,vime1,vime1_riverview_camA-ver2.jpg,riverview,Avime1,1,2017-12-04 15:19:23,Avime1ver2,hor
agh,265,vime1,vime1_cathedral_camF.jpg,cathedral,Fvime1,4,2017-12-04 15:19:23,Fvime1ver1,ver
agh,269,vime1,vime1_cathedral_camB.jpg,cathedral,Bvime1,4,2017-12-04 15:19:24,Bvime1ver1,ver
agh,267,vime1,vime1_clocktower_camC-ver3.jpg,clocktower,Cvime1,4,2017-12-04 15:19:24,Cvime1ver3,hor
agh,279,vime1,vime1_clocktower_camD-ver1.jpg,clocktower,Dvime1,3,2017-12-04 15:19:25,Dvime1ver1,hor
agh,274,vime1,vime1_blackwhite_camI-ver1.jpg,blackwhite,Ivime1,3,2017-12-04 15:19:25,Ivime1ver1,hor
agh,265,vime1,vime1_cathedral_camD-ver2.jpg,cathedral,Dvime1,3,2017-12-04 15:19:26,Dvime1ver2,ver
agh,270,vime1,vime1_clocktower_camH.jpg,clocktower,Hvime1,3,2017-12-04 15:19:26,Hvime1ver1,hor
agh,276,vime1,vime1_construction_camA-ver3.jpg,construction,Avime1,2,2017-12-04 15:19:27,Avime1ver3,hor
agh,267,vime1,vime1_alley_camC-ver1.jpg,alley,Cvime1,1,2017-12-04 15:19:27,Cvime1ver1,ver
agh,278,vime1,vime1_riverview_camA-ver1.jpg,riverview,Avime1,3,2017-12-04 15:19:28,Avime1ver1,hor
agh,268,vime1,vime1_statue_camI.jpg,statue,Ivime1,4,2017-12-04 15:19:28,Ivime1ver1,ver
agh,274,vime1,vime1_cathedral_camC-ver2.jpg,cathedral,Cvime1,2,2017-12-04 15:19:28,Cvime1ver2,ver
agh,265,vime1,vime1_construction_camI.jpg,construction,Ivime1,2,2017-12-04 15:19:29,Ivime1ver1,ver
agh,269,vime1,vime1_blackwhite_camE.jpg,blackwhite,Evime1,3,2017-12-04 15:19:29,Evime1ver1,hor
agh,276,vime1,vime1_clocktower_camK-ver1.jpg,clocktower,Kvime1,1,2017-12-04 15:19:29,Kvime1ver1,hor
agh,267,vime1,vime1_cathedral_camA-ver1.jpg,cathedral,Avime1,4,2017-12-04 15:19:30,Avime1ver1,ver
agh,264,vime1,vime1_statue_camC-ver1.jpg,statue,Cvime1,3,2017-12-04 15:19:31,Cvime1ver1,ver
agh,265,vime1,vime1_blackwhite_camG.jpg,blackwhite,Gvime1,2,2017-12-04 15:19:31,Gvime1ver1,hor
agh,278,vime1,vime1_cathedral_camI-ver1.jpg,cathedral,Ivime1,4,2017-12-04 15:19:32,Ivime1ver1,ver
agh,271,vime1,vime1_construction_camI.jpg,construction,Ivime1,4,2017-12-04 15:19:32,Ivime1ver1,ver
agh,274,vime1,vime1_cathedral_camI-ver1.jpg,cathedral,Ivime1,3,2017-12-04 15:19:32,Ivime1ver1,ver
agh,279,vime1,vime1_blackwhite_camD.jpg,blackwhite,Dvime1,3,2017-12-04 15:19:33,Dvime1ver1,hor
agh,265,vime1,vime1_cathedral_camC-ver2.jpg,cathedral,Cvime1,2,2017-12-04 15:19:34,Cvime1ver2,ver
agh,267,vime1,vime1_clocktower_camA-ver3.jpg,clocktower,Avime1,4,2017-12-04 15:19:34,Avime1ver3,hor
agh,276,vime1,vime1_construction_camF.jpg,construction,Fvime1,1,2017-12-04 15:19:34,Fvime1ver1,hor
agh,268,vime1,vime1_riverview_camK-ver1.jpg,riverview,Kvime1,1,2017-12-04 15:19:34,Kvime1ver1,hor
agh,269,vime1,vime1_cathedral_camC-ver2.jpg,cathedral,Cvime1,3,2017-12-04 15:19:35,Cvime1ver2,ver
agh,274,vime1,vime1_alley_camD.jpg,alley,Dvime1,2,2017-12-04 15:19:35,Dvime1ver1,ver
agh,265,vime1,vime1_cathedral_camE.jpg,cathedral,Evime1,3,2017-12-04 15:19:37,Evime1ver1,ver
agh,267,vime1,vime1_alley_camK.jpg,alley,Kvime1,2,2017-12-04 15:19:37,Kvime1ver1,ver
agh,276,vime1,vime1_alley_camA-ver3.jpg,alley,Avime1,2,2017-12-04 15:19:38,Avime1ver3,ver
agh,268,vime1,vime1_clocktower_camJ-ver1.jpg,clocktower,Jvime1,2,2017-12-04 15:19:40,Jvime1ver1,hor
agh,267,vime1,vime1_alley_camD.jpg,alley,Dvime1,5,2017-12-04 15:19:40,Dvime1ver1,ver
agh,269,vime1,vime1_blackwhite_camI-ver1.jpg,blackwhite,Ivime1,4,2017-12-04 15:19:40,Ivime1ver1,hor
agh,265,vime1,vime1_blackwhite_camI-ver2.jpg,blackwhite,Ivime1,3,2017-12-04 15:19:40,Ivime1ver2,hor
agh,276,vime1,vime1_riverview_camH.jpg,riverview,Hvime1,1,2017-12-04 15:19:41,Hvime1ver1,hor
agh,274,vime1,vime1_riverview_camI.jpg,riverview,Ivime1,4,2017-12-04 15:19:41,Ivime1ver1,hor
agh,267,vime1,vime1_clocktower_camA-ver2.jpg,clocktower,Avime1,5,2017-12-04 15:19:43,Avime1ver2,hor
agh,265,vime1,vime1_blackwhite_camE.jpg,blackwhite,Evime1,3,2017-12-04 15:19:44,Evime1ver1,hor
agh,276,vime1,vime1_construction_camA-ver1.jpg,construction,Avime1,1,2017-12-04 15:19:44,Avime1ver1,hor
agh,278,vime1,vime1_statue_camK.jpg,statue,Kvime1,1,2017-12-04 15:19:44,Kvime1ver1,hor
agh,279,vime1,vime1_construction_camC.jpg,construction,Cvime1,3,2017-12-04 15:19:45,Cvime1ver1,hor
agh,271,vime1,vime1_blackwhite_camD.jpg,blackwhite,Dvime1,4,2017-12-04 15:19:45,Dvime1ver1,hor
agh,267,vime1,vime1_alley_camF.jpg,alley,Fvime1,5,2017-12-04 15:19:45,Fvime1ver1,ver
agh,274,vime1,vime1_clocktower_camB-ver1.jpg,clocktower,Bvime1,2,2017-12-04 15:19:45,Bvime1ver1,hor
agh,264,vime1,vime1_statue_camA-ver2.jpg,statue,Avime1,3,2017-12-04 15:19:45,Avime1ver2,ver
agh,268,vime1,vime1_construction_camA-ver2.jpg,construction,Avime1,1,2017-12-04 15:19:46,Avime1ver2,hor
agh,265,vime1,vime1_alley_camA-ver3.jpg,alley,Avime1,2,2017-12-04 15:19:48,Avime1ver3,ver
agh,278,vime1,vime1_riverview_camA-ver2.jpg,riverview,Avime1,2,2017-12-04 15:19:49,Avime1ver2,hor
agh,274,vime1,vime1_alley_camA-ver1.jpg,alley,Avime1,2,2017-12-04 15:19:49,Avime1ver1,ver
agh,269,vime1,vime1_construction_camC.jpg,construction,Cvime1,5,2017-12-04 15:19:50,Cvime1ver1,hor
agh,265,vime1,vime1_clocktower_camB-ver2.jpg,clocktower,Bvime1,3,2017-12-04 15:19:50,Bvime1ver2,hor
agh,271,vime1,vime1_clocktower_camD-ver3.jpg,clocktower,Dvime1,1,2017-12-04 15:19:52,Dvime1ver3,ver
agh,274,vime1,vime1_blackwhite_camG.jpg,blackwhite,Gvime1,3,2017-12-04 15:19:53,Gvime1ver1,hor
agh,265,vime1,vime1_riverview_camH.jpg,riverview,Hvime1,2,2017-12-04 15:19:54,Hvime1ver1,hor
agh,276,vime1,vime1_alley_camF.jpg,alley,Fvime1,1,2017-12-04 15:19:54,Fvime1ver1,ver
agh,269,vime1,vime1_blackwhite_camJ.jpg,blackwhite,Jvime1,4,2017-12-04 15:19:54,Jvime1ver1,hor
agh,279,vime1,vime1_statue_camH-ver1.jpg,statue,Hvime1,3,2017-12-04 15:19:55,Hvime1ver1,ver
agh,264,vime1,vime1_cathedral_camK-ver2.jpg,cathedral,Kvime1,4,2017-12-04 15:19:55,Kvime1ver2,hor
agh,268,vime1,vime1_cathedral_camD-ver1.jpg,cathedral,Dvime1,2,2017-12-04 15:19:56,Dvime1ver1,ver
agh,276,vime1,vime1_statue_camC-ver1.jpg,statue,Cvime1,1,2017-12-04 15:19:57,Cvime1ver1,ver
agh,274,vime1,vime1_clocktower_camE-ver1.jpg,clocktower,Evime1,5,2017-12-04 15:19:57,Evime1ver1,hor
agh,278,vime1,vime1_blackwhite_camA-ver3.jpg,blackwhite,Avime1,4,2017-12-04 15:19:57,Avime1ver3,hor
agh,269,vime1,vime1_cathedral_camG.jpg,cathedral,Gvime1,3,2017-12-04 15:19:57,Gvime1ver1,ver
agh,276,vime1,vime1_alley_camH.jpg,alley,Hvime1,1,2017-12-04 15:19:59,Hvime1ver1,ver
agh,271,vime1,vime1_blackwhite_camF.jpg,blackwhite,Fvime1,4,2017-12-04 15:19:59,Fvime1ver1,hor
agh,265,vime1,vime1_clocktower_camE-ver1.jpg,clocktower,Evime1,3,2017-12-04 15:20:00,Evime1ver1,hor
agh,274,vime1,vime1_construction_camI.jpg,construction,Ivime1,4,2017-12-04 15:20:01,Ivime1ver1,ver
agh,278,vime1,vime1_statue_camD.jpg,statue,Dvime1,2,2017-12-04 15:20:01,Dvime1ver1,ver
agh,279,vime1,vime1_cathedral_camH.jpg,cathedral,Hvime1,1,2017-12-04 15:20:01,Hvime1ver1,ver
agh,268,vime1,vime1_blackwhite_camF.jpg,blackwhite,Fvime1,3,2017-12-04 15:20:01,Fvime1ver1,hor
agh,276,vime1,vime1_clocktower_camB-ver2.jpg,clocktower,Bvime1,1,2017-12-04 15:20:02,Bvime1ver2,hor
agh,271,vime1,vime1_statue_camD.jpg,statue,Dvime1,1,2017-12-04 15:20:03,Dvime1ver1,ver
agh,269,vime1,vime1_clocktower_camC-ver1.jpg,clocktower,Cvime1,3,2017-12-04 15:20:03,Cvime1ver1,hor
agh,264,vime1,vime1_clocktower_camF-ver1.jpg,clocktower,Fvime1,5,2017-12-04 15:20:03,Fvime1ver1,hor
agh,265,vime1,vime1_blackwhite_camA-ver2.jpg,blackwhite,Avime1,2,2017-12-04 15:20:03,Avime1ver2,hor
agh,274,vime1,vime1_cathedral_camF.jpg,cathedral,Fvime1,4,2017-12-04 15:20:04,Fvime1ver1,ver
agh,276,vime1,vime1_cathedral_camD-ver2.jpg,cathedral,Dvime1,1,2017-12-04 15:20:05,Dvime1ver2,ver
agh,268,vime1,vime1_clocktower_camF-ver1.jpg,clocktower,Fvime1,2,2017-12-04 15:20:06,Fvime1ver1,hor
agh,265,vime1,vime1_clocktower_camD-ver1.jpg,clocktower,Dvime1,4,2017-12-04 15:20:07,Dvime1ver1,hor
agh,269,vime1,vime1_cathedral_camA-ver1.jpg,cathedral,Avime1,4,2017-12-04 15:20:07,Avime1ver1,ver
agh,274,vime1,vime1_alley_camC-ver1.jpg,alley,Cvime1,1,2017-12-04 15:20:07,Cvime1ver1,ver
agh,278,vime1,vime1_blackwhite_camI-ver2.jpg,blackwhite,Ivime1,3,2017-12-04 15:20:07,Ivime1ver2,hor
agh,264,vime1,vime1_alley_camC-ver2.jpg,alley,Cvime1,2,2017-12-04 15:20:08,Cvime1ver2,ver
agh,265,vime1,vime1_clocktower_camJ-ver1.jpg,clocktower,Jvime1,2,2017-12-04 15:20:09,Jvime1ver1,hor
agh,274,vime1,vime1_statue_camC-ver2.jpg,statue,Cvime1,2,2017-12-04 15:20:10,Cvime1ver2,ver
agh,271,vime1,vime1_clocktower_camB-ver1.jpg,clocktower,Bvime1,5,2017-12-04 15:20:10,Bvime1ver1,hor
agh,269,vime1,vime1_cathedral_camK-ver2.jpg,cathedral,Kvime1,2,2017-12-04 15:20:11,Kvime1ver2,hor
agh,265,vime1,vime1_alley_camI.jpg,alley,Ivime1,2,2017-12-04 15:20:11,Ivime1ver1,ver
agh,276,vime1,vime1_clocktower_camI-ver2.jpg,clocktower,Ivime1,1,2017-12-04 15:20:12,Ivime1ver2,hor
agh,278,vime1,vime1_clocktower_camD-ver1.jpg,clocktower,Dvime1,4,2017-12-04 15:20:12,Dvime1ver1,hor
agh,279,vime1,vime1_clocktower_camK-ver1.jpg,clocktower,Kvime1,1,2017-12-04 15:20:13,Kvime1ver1,hor
agh,265,vime1,vime1_cathedral_camI-ver1.jpg,cathedral,Ivime1,3,2017-12-04 15:20:14,Ivime1ver1,ver
agh,271,vime1,vime1_cathedral_camC-ver1.jpg,cathedral,Cvime1,3,2017-12-04 15:20:14,Cvime1ver1,ver
agh,274,vime1,vime1_clocktower_camC-ver3.jpg,clocktower,Cvime1,4,2017-12-04 15:20:15,Cvime1ver3,hor
agh,269,vime1,vime1_cathedral_camD-ver2.jpg,cathedral,Dvime1,4,2017-12-04 15:20:16,Dvime1ver2,ver
agh,264,vime1,vime1_alley_camF.jpg,alley,Fvime1,3,2017-12-04 15:20:16,Fvime1ver1,ver
agh,274,vime1,vime1_clocktower_camA-ver1.jpg,clocktower,Avime1,2,2017-12-04 15:20:18,Avime1ver1,hor
agh,265,vime1,vime1_cathedral_camA-ver3.jpg,cathedral,Avime1,3,2017-12-04 15:20:18,Avime1ver3,ver
agh,268,vime1,vime1_cathedral_camD-ver2.jpg,cathedral,Dvime1,4,2017-12-04 15:20:20,Dvime1ver2,ver
agh,278,vime1,vime1_clocktower_camC-ver1.jpg,clocktower,Cvime1,4,2017-12-04 15:20:20,Cvime1ver1,hor
agh,276,vime1,vime1_statue_camA-ver2.jpg,statue,Avime1,2,2017-12-04 15:20:21,Avime1ver2,ver
agh,269,vime1,vime1_alley_camB.jpg,alley,Bvime1,3,2017-12-04 15:20:21,Bvime1ver1,ver
